episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
960,1.0,0.32240076230793996,2.691156145933433,-84.01511909406108,-15.0,1.5,2,0.0,False,True,0.6064718755200393,1,23.11822180235112,9076.637,prepare,0.0
960,2.0,0.3225429273072047,2.691178816346347,-83.99635320293027,15.0,3.0,7,143.4812074091322,False,True,0.6064385633765406,1,23.11822180235112,9076.711,in_progress,0.0
960,3.0,0.32129894088205413,2.684712418189329,-84.41971486157215,15.0,1.5,6,135.7771549364277,False,True,0.6336947486574108,1,23.11822180235112,9076.774,in_progress,0.0
960,4.0,0.32392399793959714,2.6696029103602124,-84.02688766459153,15.0,1.5,6,135.2992820988876,False,True,0.6997129986674079,1,23.11822180235112,9076.838,in_progress,0.0
960,5.0,0.32637642631229896,2.6306246749186553,-84.4186686496713,0.0,3.0,5,145.54577197427298,False,True,0.8681279660135849,1,23.11822180235112,9076.905,in_progress,0.0
960,6.0,0.32845921541602624,2.593725557275314,-84.85721403746625,15.0,3.0,7,142.6604888699354,False,True,1.0274139117732566,2,23.11822180235112,9076.981,in_progress,0.0
960,7.0,0.33288848333483284,2.532967339564576,-85.07752494414684,-30.0,1.5,0,129.0715387431415,False,True,1.2903045667578796,2,23.11822180235112,9077.045,in_progress,0.0
960,8.0,0.33914731429609124,2.456703530616396,-84.97673274465176,15.0,3.0,7,141.91766840485235,False,True,1.6172767619510093,2,23.11822180235112,9077.106,in_progress,0.0
960,9.0,0.3412991025639875,2.3675070607036846,-86.22065536379937,15.0,1.5,6,133.33855133814626,False,True,1.992241262261507,3,23.11822180235112,9077.172,in_progress,0.0
960,10.0,0.34965951047864846,2.2696406378024054,-85.88149929891014,30.0,1.5,8,129.2660946895044,False,True,2.4128859491864407,4,23.11822180235112,9077.237,in_progress,0.0
960,11.0,0.3626468674426094,2.1814026092314407,-84.47108648977218,15.0,1.5,6,133.2527097930802,False,True,2.788758621716305,4,23.11822180235112,9077.302,in_progress,0.0
960,12.0,0.3878513576647547,2.0643160029489085,-81.63645613497799,15.0,1.5,6,133.1993102554389,False,True,3.2918214784992994,5,23.11822180235112,9077.379,in_progress,0.0
960,13.0,0.4200762909260864,1.9543796152070079,-78.36447122049499,15.0,1.5,6,134.10819495390638,False,True,3.7871466876347695,6,23.11822180235112,9077.443,in_progress,0.0
960,14.0,0.45186971007358756,1.8695342263331096,-75.29441898319037,15.0,3.0,7,141.342902772318,False,True,4.157432414216595,6,23.11822180235112,9077.512,in_progress,0.0
960,15.0,0.5015862674474404,1.762385132627074,-70.87664312390996,15.0,1.5,6,133.5913706310419,False,True,4.644312987325325,7,23.11822180235112,9077.59,in_progress,0.0
960,16.0,0.5580796563562785,1.6694041253191876,-65.66388026326418,15.0,1.5,6,135.03936031455464,False,True,5.113851530755162,8,23.11822180235112,9077.651,in_progress,0.0
960,17.0,0.6315663654164946,1.5687445309596841,-60.159168344044886,30.0,1.5,8,130.87755107676068,False,True,5.6294515124929685,9,23.11822180235112,9077.718,in_progress,0.0
960,18.0,0.7105753296577854,1.4831042212663412,-54.74536616430611,30.0,1.5,8,130.39392845948294,False,True,6.11001950734292,9,23.11822180235112,9077.774,in_progress,0.0
960,19.0,0.7823947621506837,1.4169665750399463,-50.37600842327385,30.0,1.5,8,131.60763894310304,False,True,6.5289074139582794,10,23.11822180235112,9077.841,in_progress,0.0
960,20.0,0.8625042870365728,1.3543920806567886,-45.69574804997915,30.0,1.5,8,130.15210301589332,False,True,6.952967583812109,11,23.11822180235112,9077.891,in_progress,0.0
960,21.0,0.9644848347047941,1.2884144942248938,-40.22010505994595,30.0,1.5,8,128.6296093470369,False,True,7.467840276374635,11,23.11822180235112,9077.979,in_progress,0.0
960,22.0,1.0621647445000981,1.2367157389020285,-35.26978682320252,30.0,1.5,8,126.87247679713815,False,True,7.9337852690273,12,23.11822180235112,9078.047,in_progress,0.0
960,23.0,1.1624259264536023,1.1950566762185793,-30.2550233489147,30.0,1.5,8,128.265466651107,False,True,8.401799157884254,13,23.11822180235112,9078.103,in_progress,0.0
960,24.0,1.2384271738083632,1.171120566159775,-26.358254761617868,30.0,1.5,8,126.41425165831433,False,True,8.722422090779569,13,23.11822180235112,9078.176,in_progress,0.0
960,25.0,1.3517107659817174,1.142397598072502,-21.284163672484645,-15.0,1.5,2,117.76210899508489,False,True,9.194784512884336,14,23.11822180235112,9078.234,in_progress,0.0
960,26.0,1.4652301928521316,1.1245430806634915,-16.21778934968524,15.0,1.5,6,130.31742093075107,False,True,9.685170701976325,15,23.11822180235112,9078.321,in_progress,0.0
960,27.0,1.577838207863811,1.117372127282181,-11.098764927004845,30.0,1.5,8,127.3652736931011,False,True,10.146653777041454,16,23.11822180235112,9078.377,in_progress,0.0
960,28.0,1.6874050100030271,1.1210129661119206,-5.94243498760161,-15.0,1.5,2,124.51679961430901,False,True,10.599086623561698,16,23.11822180235112,9078.447,in_progress,0.0
960,29.0,1.7734288046963758,1.1304071938732114,-1.94372126964352,-30.0,1.5,0,123.6823943792741,False,True,10.973278581231002,17,23.11822180235112,9078.511,in_progress,0.0
960,30.0,1.8788454259491107,1.1502964883299298,2.9129469045874776,-15.0,3.0,3,138.2034640964431,False,True,11.42631481215835,17,23.11822180235112,9078.584,in_progress,0.0
960,31.0,1.9839344692928165,1.1731332378052237,6.554584990701113,-30.0,1.5,0,129.29510608904792,False,True,11.889441135597918,18,23.11822180235112,9078.645,in_progress,0.0
