episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
420,1.0,0.32264303569788,2.6911694009478793,-83.95475448284398,15.0,2.0,7,0.0,False,True,0.6065242859927021,1,23.11822180235112,4284.052,prepare,0.0
420,2.0,0.3226050357857504,2.6911223386497585,-83.99701437318897,30.0,1.5,8,0.8,False,True,0.6067095811343646,1,23.11822180235112,4284.112,in_progress,0.0
420,3.0,0.3245886643166141,2.6879945470256277,-83.57308333403213,30.0,1.5,8,0.8,False,True,0.6210611536871845,1,23.11822180235112,4284.189,in_progress,0.0
420,4.0,0.33489752941134043,2.6712059403430315,-81.5384948432262,-15.0,1.5,2,1.0,False,True,0.6995422228559136,1,23.11822180235112,4284.259,in_progress,0.0
420,5.0,0.3549240501206386,2.6392398528355248,-77.93744617154069,15.0,2.0,7,1.0,False,True,0.8486490253796753,1,23.11822180235112,4284.322,in_progress,0.0
420,6.0,0.3811522948846893,2.600809992546117,-73.72204441799033,15.0,1.5,6,1.0,False,True,1.0292191731975335,2,23.11822180235112,4284.381,in_progress,0.0
420,7.0,0.4167757583556581,2.554220704645105,-68.9075102553683,0.0,1.5,4,1.0,False,True,1.2504621445498676,2,23.11822180235112,4284.455,in_progress,0.0
420,8.0,0.4697756123574065,2.491448514437153,-62.96282000804747,15.0,2.0,7,0.5,False,True,1.5741177581773635,2,23.11822180235112,4284.513,in_progress,0.0
420,9.0,0.5264000807997263,2.4354353044150208,-57.391527426342385,-30.0,1.5,0,0.4,False,True,1.857540671245261,3,23.11822180235112,4284.584,in_progress,0.0
420,10.0,0.6018076278360409,2.367635722277529,-51.613001219624834,15.0,2.0,7,0.5,False,True,2.244648427911177,3,23.11822180235112,4284.647,in_progress,0.0
420,11.0,0.6787763312419541,2.302281511657933,-47.37900939250439,30.0,1.5,8,0.08000000000000002,False,True,2.6384002133730227,4,23.11822180235112,4284.712,in_progress,0.0
420,12.0,0.7762631212389351,2.234551816632303,-42.00670262606753,-15.0,2.0,3,0.1,False,True,3.0307061490398186,5,23.11822180235112,4284.774,in_progress,0.0
420,13.0,0.8787433777400083,2.1746409289123627,-37.0620062930615,0.0,2.0,5,0.1,False,True,3.496295674408235,5,23.11822180235112,4284.841,in_progress,0.0
420,14.0,0.9947301523010992,2.1201652273757112,-31.61834506735943,0.0,1.5,4,0.1,False,False,4.050528703204045,6,23.11822180235112,4284.904,in_progress,0.0
420,15.0,1.062822656716621,2.0926284501363677,-28.7296652447523,0.0,1.5,4,0.001,False,False,4.272946929121949,7,23.11822180235112,4284.979,in_progress,0.0
420,16.0,1.1805124617548461,2.054772730075743,-23.91863821038921,15.0,1.5,6,0.001,False,False,4.873268225566433,7,23.11822180235112,4285.054,in_progress,0.0
420,17.0,1.3015388704291833,2.025122795730585,-19.42902269715997,-30.0,1.5,0,0.0008,True,False,5.54566185982754,8,23.11822180235112,4285.113,off_track,0.0
421,1.0,0.6601136305932491,1.594025725287105,-62.61309561713559,0.0,2.0,5,0.0,False,True,0.6046873933829084,9,23.11822180235112,4285.38,prepare,0.0
421,2.0,0.6601603638314367,1.594145559673244,-62.58993208631668,15.0,1.5,6,1.0,False,True,0.6043619198510986,9,23.11822180235112,4285.448,in_progress,0.0
421,3.0,0.6643100186177888,1.5870419586107123,-62.498615376803926,15.0,1.5,6,1.0,False,True,0.6399111782134169,9,23.11822180235112,4285.521,in_progress,0.0
421,4.0,0.6767638892010128,1.5633286381959497,-62.508382927731084,30.0,2.0,9,0.8,False,True,0.7552967534027927,9,23.11822180235112,4285.586,in_progress,0.0
421,5.0,0.6936830921694851,1.5363682818627946,-61.89427532133872,30.0,2.0,9,0.8,False,True,0.8866332094299129,9,23.11822180235112,4285.646,in_progress,0.0
421,6.0,0.7261157901522846,1.4923368794764162,-60.07751998087069,30.0,2.0,9,0.8,False,True,1.1226999740134518,9,23.11822180235112,4285.725,in_progress,0.0
421,7.0,0.7791186175056483,1.4349431208288337,-56.22003525051349,15.0,2.0,7,1.0,False,True,1.46026401907208,10,23.11822180235112,4285.782,in_progress,0.0
421,8.0,0.8292012062423004,1.3856561015523479,-53.02945046167929,30.0,1.5,8,0.8,False,True,1.7556808926601302,10,23.11822180235112,4285.846,in_progress,0.0
421,9.0,0.9118139342859473,1.3194496478229365,-47.42897833889864,30.0,1.5,8,0.8,False,True,2.203480801096046,11,23.11822180235112,4285.925,in_progress,0.0
421,10.0,1.0002461131081124,1.263303368144789,-41.71887237490732,15.0,1.5,6,1.0,False,True,2.655820459096138,12,23.11822180235112,4285.982,in_progress,0.0
421,11.0,1.0929259558036588,1.2153958567870087,-36.21715521674873,-30.0,2.0,1,0.8,False,True,3.08866703094951,12,23.11822180235112,4286.047,in_progress,0.0
421,12.0,1.17076959764167,1.1803826882601895,-32.33144362876058,-30.0,2.0,1,0.8,False,True,3.4555657732311214,13,23.11822180235112,4286.119,in_progress,0.0
421,13.0,1.2754788236953427,1.1343376136191665,-28.866882078140677,30.0,1.5,8,0.8,False,True,3.9014618883999375,14,23.11822180235112,4286.188,in_progress,0.0
421,14.0,1.3708908653353205,1.0900953375078757,-27.311437602900416,15.0,1.5,6,1.0,False,True,4.2758841719723915,14,23.11822180235112,4286.24,in_progress,0.0
421,15.0,1.5193603862158342,1.0396958193882884,-22.75466838671041,30.0,1.5,8,0.4,False,True,4.867583752593717,15,23.11822180235112,4286.311,in_progress,0.0
