episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,1.0,0.32252009214154215,2.6913871526872892,-84.00053271292535,-15.0,1.5,3,0.0,False,True,0.6055319976439082,1,23.11822180235112,5.178,prepare,0.0
0,2.0,0.3225294348404225,2.691340657309812,-83.99942698149076,-15.0,1.5,3,1.0,False,True,0.6057362381740578,1,23.11822180235112,5.229,in_progress,0.0
0,3.0,0.32232000705817043,2.686563828199927,-84.15532809348475,30.0,1.5,9,1.0,False,True,0.6261912931289697,1,23.11822180235112,5.297,in_progress,0.0
0,4.0,0.3248510827188548,2.667298287812889,-84.04147460680639,30.0,1.5,9,1.0,False,True,0.7101477616614619,1,23.11822180235112,5.36,in_progress,0.0
0,5.0,0.3313429275772752,2.637088601512851,-83.26991560755519,-30.0,1.5,1,1.0,False,True,0.8434767081918273,1,23.11822180235112,5.431,in_progress,0.0
0,6.0,0.3411759333275187,2.58091457518179,-82.57078146452598,-15.0,1.5,3,1.0,False,True,1.0900325334471923,2,23.11822180235112,5.499,in_progress,0.0
0,7.0,0.3498087731664361,2.5212559223091517,-82.42063349619927,-30.0,1.5,1,1.0,False,True,1.3514019947033062,2,23.11822180235112,5.565,in_progress,0.0
0,8.0,0.3519851446610259,2.4478924055181692,-84.15294809899082,-15.0,1.0,2,1.0,False,True,1.665005974140484,3,23.11822180235112,5.632,in_progress,0.0
0,9.0,0.3510650195256424,2.3766551482977922,-86.02749452688312,30.0,1.0,8,1.0,False,True,1.963162758316769,3,23.11822180235112,5.696,in_progress,0.0
0,10.0,0.3500585102921935,2.3029456593025452,-87.37942918556382,0.0,1.0,4,1.0,False,True,2.2728859351429795,3,23.11822180235112,5.764,in_progress,0.0
0,11.0,0.3508349661950384,2.2310813475471183,-87.97620085406699,15.0,1.0,6,1.0,False,True,2.5765625446610945,4,23.11822180235112,5.831,in_progress,0.0
0,12.0,0.3540637199547584,2.1678994194567496,-87.72767096595035,0.0,1.0,4,1.0,False,True,2.835541246247303,4,23.11822180235112,5.897,in_progress,0.0
0,13.0,0.35960849884956886,2.0909170589542563,-87.21971270616015,15.0,1.0,6,1.0,False,True,3.1633630179174554,5,23.11822180235112,5.961,in_progress,0.0
0,14.0,0.36439440481513996,2.024747508741039,-86.88170472242145,30.0,1.0,8,1.0,False,True,3.4230973538998066,5,23.11822180235112,6.028,in_progress,0.0
0,15.0,0.3761984187236827,1.9556131929322766,-85.09559968624521,30.0,1.0,8,0.5,False,True,3.7232419238336005,6,23.11822180235112,6.099,in_progress,0.0
0,16.0,0.3974302701572425,1.885402374447925,-81.7448291530494,30.0,1.0,8,0.5,False,True,4.0041927199621465,6,23.11822180235112,6.165,in_progress,0.0
0,17.0,0.42390381326670845,1.8213529616980242,-77.95886914964015,30.0,1.0,8,0.5,False,True,4.303977574193805,7,23.11822180235112,6.228,in_progress,0.0
0,18.0,0.4542807753023589,1.7603902463025771,-74.1908384840741,15.0,1.0,6,1.0,False,True,4.575030257830636,7,23.11822180235112,6.3,in_progress,0.0
0,19.0,0.4942466573247936,1.6994511437936615,-69.31494069228707,15.0,1.0,6,1.0,False,True,4.871374016094157,7,23.11822180235112,6.365,in_progress,0.0
0,20.0,0.5382505817948888,1.6414432389701648,-64.74607107756144,0.0,1.0,4,1.0,False,True,5.181744614557247,8,23.11822180235112,6.434,in_progress,0.0
0,21.0,0.5774489595196686,1.5909691555721617,-61.64562656023926,0.0,1.5,5,1.0,False,True,5.421600845755752,8,23.11822180235112,6.495,in_progress,0.0
0,22.0,0.6300431846678964,1.529786281915415,-57.82545614512737,15.0,1.5,7,1.0,False,True,5.7673751413957985,9,23.11822180235112,6.566,in_progress,0.0
0,23.0,0.6968352714670426,1.4666407977448155,-52.89154343549738,15.0,1.5,7,1.0,False,True,6.126292952367383,9,23.11822180235112,6.629,in_progress,0.0
0,24.0,0.7589309876104511,1.4154487955290365,-48.74887295778917,30.0,1.5,9,1.0,False,True,6.468628682370251,10,23.11822180235112,6.7,in_progress,0.0
0,25.0,0.8553711103137656,1.3528060841230434,-42.224477795191376,15.0,1.0,6,1.0,False,True,6.933754863103364,11,23.11822180235112,6.759,in_progress,0.0
0,26.0,0.933602900652174,1.3157874286785427,-36.37831464428789,15.0,1.0,6,1.0,False,True,7.2935519456846,11,23.11822180235112,6.829,in_progress,0.0
0,27.0,1.019141313541856,1.2862630231277177,-30.4987845323308,30.0,1.5,9,1.0,False,True,7.678991002793131,12,23.11822180235112,6.897,in_progress,0.0
0,28.0,1.1051159926210614,1.268028234937452,-24.400317913047928,0.0,1.5,5,1.0,False,True,8.069278316362057,12,23.11822180235112,6.964,in_progress,0.0
0,29.0,1.1949143060966225,1.2567963113782599,-18.510736396237117,30.0,1.0,8,1.0,False,True,8.453967778247717,13,23.11822180235112,7.024,in_progress,0.0
0,30.0,1.286918530751027,1.2527439702021552,-12.893330407325369,-30.0,1.5,1,1.0,False,True,8.886019743292207,14,23.11822180235112,7.095,in_progress,0.0
0,31.0,1.3839322822482283,1.2586616937288821,-6.948867880440968,0.0,1.5,5,1.0,False,True,9.338297832890378,14,23.11822180235112,7.163,in_progress,0.0
0,32.0,1.4833376057506122,1.2683681930684194,-2.285078910140086,-15.0,1.0,2,1.0,False,True,9.76861585947557,15,23.11822180235112,7.229,in_progress,0.0
0,33.0,1.5743939482184817,1.2801226230067324,1.0552220819103493,-30.0,1.0,0,1.0,False,True,10.188233865695222,16,23.11822180235112,7.296,in_progress,0.0
0,34.0,1.661259656730222,1.2867138986020743,2.280613997233982,-30.0,1.0,0,1.0,False,True,10.583147120225918,16,23.11822180235112,7.364,in_progress,0.0
0,35.0,1.7482050560875524,1.290800712709558,2.404151047646037,-30.0,1.0,0,1.0,False,True,10.95821040398489,17,23.11822180235112,7.425,in_progress,0.0
0,36.0,1.8174689794369423,1.2868759999672024,0.925258667997214,-15.0,1.0,2,1.0,False,True,11.25923663785691,17,23.11822180235112,7.496,in_progress,0.0
0,37.0,1.8990053145932215,1.2792919662624935,-1.0034384114631636,-15.0,1.5,3,1.0,False,True,11.60207086299117,18,23.11822180235112,7.566,in_progress,0.0
0,38.0,1.972595193822488,1.2669293250706037,-3.4986450906887048,-15.0,1.5,3,1.0,False,True,11.907821262173767,18,23.11822180235112,7.629,in_progress,0.0
0,39.0,2.0609088490472356,1.2451337648591791,-7.075842109977259,15.0,1.0,6,1.0,False,True,12.269109762637818,19,23.11822180235112,7.696,in_progress,0.0
0,40.0,2.143048943919019,1.224616765217279,-9.314540322142348,0.0,1.0,4,1.0,False,True,12.605876097029341,19,23.11822180235112,7.7620000000000005,in_progress,0.0
0,41.0,2.217550851631231,1.2059951260257147,-10.72386629247273,0.0,1.0,4,1.0,False,True,12.910956375589667,20,23.11822180235112,7.832,in_progress,0.0
0,42.0,2.2952891061769622,1.181141309083715,-12.916893724078731,30.0,1.0,8,0.5,False,True,13.22965111620295,20,23.11822180235112,7.898,in_progress,0.0
